flowering_season,plant_id,notes,origin,description,flowering,spacing,growth_rate,native,nickname,height,hebrew_name,latin_name,image_url,evergreen,duplicate_of,plant_type,water,climate_zones,resistance,duplicate_status,foliage,flower_color,uniqueness,light,letter,family,coastal,care,id,created_date,updated_date,created_by_id,created_by,is_sample
"באביב, בקיץ ובסתיו",1855,,מערב אפריקה,מטפס שיחני,,,בינוני,לא,,4 מ',קלרודנדרון תומסון,Clerodendrum thomsoniae,,ירוק עד נראה במיטבו בקיץ,,מטפסים,"בינונית, בחורף יש לצמצם בהשקיה",לאזורים חמים בלבד,רגיש לקור,,נגדית דמויית לב בירוק כהה,הגביע לבן והכותרת אדומה,פריחה מרהיבה,הצללה חלקית,ק,משפחת הוורבניים - Verbenaceae,,,69a3fd06563026e7053bc71c,2026-03-01T08:47:02.174000,2026-03-01T08:47:02.174000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
בחורף,1853,,"מרכז אפריקה, מזרח אפריקה",מטפס שיחני,"תפרחת צפופה, סוככית או כדורית",,בינוני,לא,,1.5,קלרודנדרון מזהיר,Clerodendrum splendens,https://www.meltser.co.il/pics/plant-5261-1.jpg,נשיר מותנה,,מטפסים,בינונית,כל אזורי הארץ פרט להר הגבוה,רגיש לקור,,גדולה ומבריקה בצבע ירוק כהה,אדום שני,פריחה מרהיבה,קרינת שמש ישירה או הצללה חלקית,ק,משפחת הוורבניים - Verbenaceae,,,69a3fd0554afadd0a1a155df,2026-03-01T08:47:01.415000,2026-03-01T08:47:01.415000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
קיץ,1852,צמח שתלטן,הודו,שיח בעל שרביטים ארוכים וגמישים,פרח קטן,2 מ',מהיר,לא,,3 מ',קלרודנדרון חלק,Clerodendrum inerme,https://www.meltser.co.il/pics/plant-2729-1.jpg,ירוק-עד,,שיחים,"מועטה, חסכוני במים",כל אזורי הארץ פרט להר הגבוה,"עמיד לשרב, לגיר, ללחות ולזיהום אויר, רגיש לקרה",,"קטנה חלקה ומבריקה, ירוקה כהה בעלת ריח חריף (במעיכה)",לבן,"פריחה ריחנית, עלווה ריחנית",קרינת שמש ישירה או הצללה חלקית,ק,משפחת הוורבניים - Verbenaceae,מתאים לקו חוף שני,מצריך גיזומי הקצרה ודילול בסוף החורף,69a3fd0435c0cf6e43709cde,2026-03-01T08:47:00.655000,2026-03-01T08:47:00.655000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
,3024,,,,,,,לא,,,קופניופסיס,,https://www.meltser.co.il/pics/plant-5509-1.jpg,,,,,,,,,,,,ק,,,,69a3fd03e958cb2e3ebc3824,2026-03-01T08:46:59.492000,2026-03-01T08:46:59.492000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
באביב ובקיץ,1866,,דרום-אפריקה,צמח שושנת,תפרחת צפופה על עמוד פריחה גבוה מן העלים,"40 ס""מ",בינוני,לא,,1.2-0.5 מ',קניפהופיה אשכולית,Kniphofia uvaria,https://www.meltser.co.il/pics/plant-4955-1.jpg,ירוק-עד,,רב-שנתיים עשבוניים,בינונית,"כל אזורי הארץ, במיוחד באזורי ההר",עמיד לקרה,,"עלים סרגליים ארוכים, זקופים למחצה, נוטים להיות מופשלים",צהובה-כתומה,פריחה מרהיבה,קרינת שמש ישירה,ק,משפחת העיריתיים (לשעבר השושניים) - Asphodelaceae /lilaceae,,גיזום ענפי הפריחה היבשים,69a3fd011228c6487d0b5918,2026-03-01T08:46:57.913000,2026-03-01T08:46:57.913000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
באביב המאוחר,2994,,"דרום אוסטרליה, מערב אוסטרליה",שיח נמוך,,1.5 מ',,לא,,"80-60 ס""מ",קלוציפלוס בראוני,Cal0cephalus brownii,,ירוק-עד,,שיחים,מועטה,כל אזורי הארץ,"עמיד לרסס ים, רוחות, קרה",,מחטנית,לבן-צהבהב,עלווה כסופה,קרינת שמש ישירה,ק,משפחת המורכבים - Asteraceae,מתאים לקו חוף ראשון,,69a3fd01950cc3a8a8f89e8f,2026-03-01T08:46:57.138000,2026-03-01T08:46:57.138000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
בקיץ ובסתיו,2467,,צפון אמריקה/זן גנני נמוך,עונתי- קיצי,,"30 ס""מ",בינוני,לא,,"40-30 ס""מ",קוראופסיס צבעוני 'מהגוני מידג'ט',Coreopsis tinctoria 'Mahogany Midget',https://www.meltser.co.il/pics/plant-3595-1.jpg,רב-שנתי המתנהג כעונתי קיץ,,בן-שיח,בינונית,כל אזורי הארץ,,,גזורה-דקיקה,אדום יין עם עין זהובה,"מושך ציפורים, פריחה מרהיבה",קרינת שמש ישירה,ק,משפחת המורכבים - Asteraceae,,יש לגזום תפרחות יבשות כדי לעודד גל פריחה נוסף,69a3fd003ecbac34894844e9,2026-03-01T08:46:56.420000,2026-03-01T08:46:56.420000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
"באביב, בקיץ ובסתיו",1867,"בחורפים קרים חלק מהענפים יתנוון אך הצמח יתחדש באביב באזורים ללא קרה מומלץ לגזום באביב לגובה 20 ס""מ מהקרקע כדי להקטין את גודל השיח הזרעים רעילים",מקסיקו,שיח בצורת גביע אוורירי,"התפרחות בצורת אשכולות, האבקנים ארוכים מאוד ובולטים",1 מ',מהיר,לא,,1.5-1 מ',קסאלפיניה יפהפיה,Caesalpinia pulcherrima,https://www.meltser.co.il/pics/plant-3819-1.jpg,נשיר מותנה,,שיחים,"מועטה, חסכוני במים",כל אזורי הארץ פרט להר הגבוה,עמיד לקור,,מנוצה,אדום עם פס צהוב-תפוז,"לבלוב מאדים, פריחה מרהיבה",קרינת שמש ישירה,ק,משפחת הקסאלפיניים -,,"באביב עם תחילת הליבלוב מומלץ לגזום לגובה 50 ס\""מ",69a3fcff988b8f5bce7c19ca,2026-03-01T08:46:55.646000,2026-03-01T08:46:55.646000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
קיץ,1876,,דרום-אפריקה,,שושנת-עלים סרגליים זקופים למחצה,"40 ס""מ",בינוני,לא,,1.2-0.5 מ',קרוקוסמיה כתומה,Crocosmia crocosmiiflora,https://www.meltser.co.il/pics/plant-5431-1.jpg,ירוק-עד,,דגניים ודומיהם,בינונית-מרובה,"כל אזורי הארץ, במיוחד באזורי ההר","עמיד לקרה, רגיש למליחות",,עלים סרגליים בהירים,אדום-כתום,,קרינת שמש ישירה או הצללה חלקית,ק,משפחת האירוסיים -,,זקוק בדרך כלל לתמיכה,69a3fcfeac3eeab13e594c7a,2026-03-01T08:46:54.874000,2026-03-01T08:46:54.874000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
באביב ובקיץ,1796,באזורים קרירים הפריחה נמשכת לתוך הקיץ הזנים הנמוכים מתאימים למיכל קיימים גם מינים המשמשים כעונתיים,"מזרח ודרום ארה, זנים גנניים",רב- שנתי עשבוני,פרח מלא או ריק לפי הזן,"30 ס""מ",בינוני,לא,,"60-30 ס""מ (לפי הזנים השונים)",קוראופסיס גדול-פרחים זנים שונים נמוך+בינוני,Coreopsis grandiflora cvs.,https://www.meltser.co.il/pics/plant-2856-1.jpg,ירוק-עד,,רב-שנתיים עשבוניים,בינונית,כל אזורי הארץ,"עמיד לקרה, ליובש ולמליחות",,"ביצנית, שעירה",צהוב,מושך ציפורים,קרינת שמש ישירה,ק,משפחת המורכבים - Asteraceae,,,69a3fcfe44c267ac332448a5,2026-03-01T08:46:54.122000,2026-03-01T08:46:54.122000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
באביב ובקיץ,1797,באזורים קרירים הפריחה נמשכת לתוך הקיץ,מזרח לפלורידה וניו מקסיקו,רב- שנתי עשבוני,,"30 ס""מ",בינוני,לא,,"80-60 ס""מ",קוראופסיס גדול פרחים גבוה,Coreopsis grandiflora,,ירוק-עד,,רב-שנתיים עשבוניים,בינונית,כל אזורי הארץ,"עמיד לקרה, ליובש ולמליחות",,"ביצנית, שעירה",צהוב,,קרינת שמש ישירה,ק,משפחת המורכבים - Asteraceae,,,69a3fcfd139dd629c0f114b7,2026-03-01T08:46:53.399000,2026-03-01T08:46:53.399000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
,2414,,פלורידה,שיח גדול או עץ קטן,לא משמעותית,5 מ',,לא,,5 מ',קונוקרפוס זקוף זן משייני,Conocarpus erectus var.sericeus,,ירוק-עד,,שיחים,"מועטה, חסכוני במים",,"עמיד ליובש, רגיש לקרה",,אפורה כסופה,,פרי קישוטי,קרינת שמש ישירה או הצללה חלקית,ק,משפחת הקומברטיים - Combretaceae,,,69a3fcfc2143c7ab88b76033,2026-03-01T08:46:52.685000,2026-03-01T08:46:52.685000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
קיץ,1798,,"דרום ארצות-הברית, מרילנד עד פלורידה",רב- שנתי עשבוני,דמויי סביון,"70-50 ס""מ",בינוני,לא,,"70-50 ס""מ",קוראופסיס דורי 'מונבים',Coreopsis verticillata 'Moonbeam',https://www.meltser.co.il/pics/plant-3274-1.jpg,רב-שנתי הנראה במיטבו באביב ובקיץ,,רב-שנתיים עשבוניים,בינונית-מועטה,כל אזורי הארץ,עמיד לקרה,,"גזורה ודקיקה, צומחת בדורים",צהוב בהיר,"מושך פרפרים, מושך ציפורים",קרינת שמש ישירה או הצללה חלקית,ק,משפחת המורכבים - Asteraceae,,"זקוק לניקוז טוב, גיזום פרחים יבשים מעודד פריחה נוספת",69a3fcfb29f5b2ad07061ad6,2026-03-01T08:46:51.512000,2026-03-01T08:46:51.512000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
בקיץ ובסתיו,1800,,,רב- שנתי עשבוני,,"40 ס""מ",,לא,,30-45 ס'מ,קוראופסיס ורוד 'סוויט דרים',Coreopsis rosea 'Sweet dream',,רב-שנתי המתנהג כעונתי קיץ,,רב-שנתיים עשבוניים,בינונית,,רגיש לעודפי מים,,ירוקה גזורה,לבן עין אדומה,פריחה מרהיבה,קרינת שמש ישירה או הצללה חלקית,ק,משפחת המורכבים - Asteraceae,,גיזום תפרחת יבשה יעודד גל פריחה,69a3fcfa40aa1a712f0838cf,2026-03-01T08:46:50.752000,2026-03-01T08:46:50.752000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
"באזורים חמים כל השנה, באזורים מעל 500 מטר לא יפרח בחורף",1873,,דרום-אפריקה,שיח מסועף וגדול,באשכולות פרחים פרפרניים המשתפלים כלפי מטה,2 מ',מהיר,לא,,3-2 מ',קרוטלריית הכף,Crotalaria capensis,https://www.meltser.co.il/pics/plant-5225-1.jpg,"ירוק-עד, באזורים קרים נשיר מותנה",,שיחים,"מועטה, חסכוני במים",כל אזורי הארץ,"עמיד בקרה קלה, לא יובש קיצוני",,תלתנית בצבע ירוק רענן,צהובה,פריחה ריחנית,קרינת שמש ישירה,ק,משפחת הפרפרניים - Papilionaceae,,"גיזום באביב, מתחדש היטב ומגביר את הפריחה",69a3fcf9bc37f4adae6c6eee,2026-03-01T08:46:49.883000,2026-03-01T08:46:49.883000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
,2955,,,,,,,לא,,,קוטלידון לביד,,https://www.meltser.co.il/pics/plant-5219-1.jpg,,,רב-שנתיים בשרניים,,,,,,,,,ק,,,,69a3fcf8fa0fe2a2fda4f124,2026-03-01T08:46:48.340000,2026-03-01T08:46:48.340000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
,1794,,ניו זילנד,שיח נמוך שענפיו משתרעים לכל הכיוונים מנקןדה אחת,לא משמעותית,"40-30 ס""מ",,לא,,"45 ס""מ",קופרוסמת x קירק (עלה ירוק),Coprosma x kirkii,https://www.meltser.co.il/pics/plant-3827-1.jpg,ירוק-עד,,שיחים,מועטה-בינונית,כל אזורי הארץ,"עמיד לקרה, ליובש ולמליחות",,"קטנה, דמוית ביצה הפוכה, צפופה, גלדנית, ירוקה",,,קרינת שמש ישירה או הצללה חלקית,ק,משפחת הפואתיים - Rubiaceae,מתאים לקו חוף ראשון,קיטום ענפים לעיבוי הצמח,69a3fcf7fe456bbe142cb51b,2026-03-01T08:46:47.540000,2026-03-01T08:46:47.540000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
,2469,צמח דו-ביתי; הלבלוב הצעיר אדום כהה גדל מהר בצעירותו,"זן מכלוא זכרי שאינו מייצר פירות, ניו זילנד",שיח מאורך וצפוף-עלווה צבעונית,,1 מ',בינוני,לא,קופרוסמת הנסיכה,1.5-1.2 מ',קופרוסמה x 'קופריישן',Coprosma x 'Coppershine',,ירוק-עד,,שיחים,מועטה-בינונית,כל אזורי הארץ,עמיד לקור וליובש,,"צפופה, מבריקה וגלדנית בגווני נחושת בחורף ובירוק-זית בקיץ",,עלווה מבריקה,הצללה חלקית עד מלאה,ק,משפחת הפואתיים - Rubiaceae,,,69a3fcf6a5f58c07bab57be8,2026-03-01T08:46:46.764000,2026-03-01T08:46:46.764000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
"באביב, בקיץ ובסתיו",1831,להמנע מלגזום בלב הקיץ צמח מדברי חסון,"דרום קליפורניה, מקסיקו",שיח פתוח ואוורירי,,כ-1.5 מ',איטי,לא,,כ-1.5 מ',קליאנדרה קליפורנית,Calliandra californica,https://www.meltser.co.il/pics/plant-3802-1.jpg,ירוק-עד,,שיחים,"מועטה, חסכוני במים",כל אזורי הארץ,עמיד ללחום ולקור,,"מנוצה, ירוקה כהה",אדום,מושך צופיות,קרינת שמש ישירה,ק,משפחת המימוסיים - Mimosaceae,,"גיזום -תכוף לרבלת נוף צפוף, באביב גיזום לחצי מ'",69a3fcf5f826dbf5226fc840,2026-03-01T08:46:45.995000,2026-03-01T08:46:45.995000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
בקיץ ובסתיו,1826,רב-שנתי המשמש כעונתי-קיץ אך לעיתים מתחדש באביב מקני-שורש של הצמח,צפון אמריקה,עונתי- קיצי,,"30 ס""מ",איטי-בינוני,לא,,"60-50 ס""מ",קיפודנית ארגמנית,Echinacea purpurea,https://www.meltser.co.il/pics/plant-4567-1.jpg,רב-שנתי המשמש כעונתי-קיצי,,עונתיים של קיץ,בינונית,כל אזורי הארץ,עמיד לקרה ולמליחות,,"אזמלנית, זיפנית",ורוד או לבן עם מרכז כהה ובולט,"מושך פרפרים, מושך ציפורים",קרינת שמש ישירה,ק,משפחת המורכבים - Asteraceae,מתאים לקו חוף ראשון,,69a3fcf525caad3c2eddf797,2026-03-01T08:46:45.215000,2026-03-01T08:46:45.215000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
באביב,1836,ישרוד בהשקייה רגילה בתנאי שהניקוז מעולה מתפשט בעזרת קני שורש אך אינו שתלטן,מערב ארצות-הברית,"רב-שנתי, משתרע",,"30 ס""מ",בינוני,לא,,"20 ס""מ",קלילופוס דרומונד ברלנדיירי 'טקסס פרימרוז',Calylophus drummondii 'Texas Primrose',https://www.meltser.co.il/pics/plant-2910-1.jpg,ירוק-עד,,רב-שנתיים עשבוניים,"מועטה, חסכוני במים",כל אזורי הארץ,,,צרה ומשוננת,צהוב בהיר זוהר,,קרינת שמש ישירה או הצללה חלקית,ק,משפחת נר הלילה -,,יש לגזום בסוף החורף לפני התעוררות הצמח,69a3fcf455ee4b299420eed3,2026-03-01T08:46:44.058000,2026-03-01T08:46:44.058000,service_1a61fa1f-3494-4349-8349-4a40e20b92c7,service+1a61fa1f-3494-4349-8349-4a40e20b92c7@no-reply.base44.com,false
